No,Salary
35129,73964.37326843325
35130,82921.38607365385
35131,72956.13866578993
35132,35268.11197588624
35133,29403.225606737913
35134,108232.33893677498
35135,12078.812985784532
35136,38942.57697231127
35137,88690.98495360716
35138,70347.04692584522
35139,149575.3761203823
35140,24714.17712276826
35141,61966.489071409545
35142,19664.887584874476
35143,20368.620129156418
35144,17312.801679861823
35145,43633.63470687081
35146,86172.37095300994
35147,44762.877431260815
35148,47404.776342054975
35149,55582.10417813886
35150,25831.785069755508
35151,6799.082758034942
35152,75132.7972269213
35153,113091.04980033536
35154,22274.39059785061
35155,115532.42969268352
35156,37746.93735915226
35157,90343.97782536931
35158,15353.779457864888
35159,158068.62290624954
35160,18162.02232966349
35161,64317.039898200856
35162,11603.939629861301
35163,114110.67179250756
35164,39117.914281607154
35165,6800.244197912395
35166,76974.90390886288
35167,83180.3020556505
35168,7487.349823518727
35169,117361.50102638266
35170,17216.85353560168
35171,18767.80336603912
35172,117390.81070956912
35173,38227.30696709286
35174,128222.31500707947
35175,17186.776979436214
35176,22167.38018487662
35177,80168.0108693176
35178,105118.94404365639
35179,105199.94362926546
35180,16583.43145618357
35181,9565.345152068136
35182,104981.48226322899
35183,20002.725012826373
35184,41634.36809595236
35185,29762.466807251385
35186,43999.54092830799
35187,25234.151299283374
35188,116085.79971563278
35189,28469.496042391223
35190,8837.790514020531
35191,46710.438219818534
35192,35284.55859704069
35193,38895.12609382252
35194,16317.438725168484
35195,51116.57895583612
35196,76580.60787235199
35197,95909.16314685564
35198,12547.568968671487
35199,76665.09211851469
35200,64459.80745238138
35201,30948.03224102696
35202,56203.05979483978
35203,82953.38225031785
35204,8303.622446402447
35205,72118.39090676015
35206,43682.17283941134
35207,74777.4310827436
35208,62382.405689664585
35209,81326.7364798621
35210,83106.8845384858
35211,86506.81712194982
35212,93025.4827527169
35213,92001.04123029328
35214,119719.4895094066
35215,10264.16003099107
35216,66047.4574842228
35217,32134.719822375533
35218,52824.409883213746
35219,89050.67365876344
35220,41358.34109317844
35221,13305.294977250342
35222,28127.05348959907
35223,76793.5105918416
35224,68993.32983553062
35225,60554.690794556955
35226,18891.065084622485
35227,98330.17934869106
35228,82276.20167070437
35229,72910.24633083887
35230,79690.92955218205
35231,100980.6731894659
35232,13016.553756756866
35233,120854.1249030489
35234,62023.163928605085
35235,139339.93082464664
35236,11123.035694754191
35237,47046.7830003406
35238,107850.52246383583
35239,68561.87542880472
35240,12141.244411496571
35241,35468.48825018138
35242,102356.14206831639
35243,130096.3743725079
35244,13076.277738067301
35245,19009.007501288044
35246,111038.924283615
35247,44728.52961841272
35248,34417.799021784325
35249,103712.13080931957
35250,66298.87006225719
35251,35125.314949704436
35252,48846.68547650555
35253,62536.397045060905
35254,91955.98281187688
35255,38834.750654756004
35256,65449.04062159519
35257,16953.057714640327
35258,73169.16827731435
35259,144151.96890408176
35260,94661.57506375703
35261,98909.10386774938
35262,5808.528847190734
35263,16158.281046963239
35264,68957.4259599127
35265,111246.14325368809
35266,22246.758013690727
35267,44207.02738924423
35268,126455.36572823135
35269,125772.19270684641
35270,76475.85927831594
35271,112081.2966556824
35272,61076.53839541807
35273,100041.98024213046
35274,80728.7401750748
35275,39213.18756475335
35276,110259.50889127873
35277,64364.36652560848
35278,81744.88793002578
35279,34826.03619554776
35280,148500.63944377683
35281,36812.414912292996
35282,30061.42200530824
35283,60489.76917737497
35284,53280.58869711391
35285,47935.62666454819
35286,112536.65282532929
35287,109958.99957817719
35288,70330.7223891062
35289,16329.186365594533
35290,71611.74415726848
35291,44455.79111612716
35292,142680.63519810926
35293,34627.484633863714
35294,19232.11338218343
35295,32905.30028215073
35296,70796.8328381711
35297,17166.268728786596
35298,108764.49768150703
35299,18809.666122785675
35300,172915.40220572756
35301,8874.5169131076
35302,105428.67726865044
35303,49767.446699142405
35304,71767.12464945736
35305,84111.24553498013
35306,14859.470062444067
35307,6023.972999626599
35308,102875.61078329734
35309,14687.377939762537
35310,77874.71952851283
35311,20641.118184806495
35312,139759.4929497954
35313,47056.09492922064
35314,107235.57235423483
35315,9811.21359796876
35316,29144.134752299688
35317,41192.510283201416
35318,32667.373926842356
35319,12298.552938196159
35320,5883.230610943902
35321,120133.24621093986
35322,77373.34506755426
35323,64490.71281213069
35324,13913.219613637471
35325,8483.486891868084
35326,29019.28133210488
35327,179869.56231291452
35328,26288.596242428335
35329,63858.39727142853
35330,108042.66868664429
35331,7019.488145155306
35332,58226.00749665694
35333,8957.389121821883
35334,38723.42787117822
35335,77931.26837448754
35336,75546.4201870468
35337,117322.95835808894
35338,113065.08777196809
35339,53280.13273600059
35340,15272.77636500081
35341,118133.5031270634
35342,25842.0097938269
35343,77481.45505265848
35344,65479.31328278867
35345,53262.30916794505
35346,51347.233060388004
35347,122632.85922319845
35348,55556.97400462337
35349,66346.03276007547
35350,50509.97627273505
35351,13312.987207192791
35352,95683.52455812795
35353,34282.27918825869
35354,109230.99650565903
35355,33891.00515276437
35356,12916.49077317033
35357,80452.3720771679
35358,10550.766384134336
35359,46450.96147378622
35360,60244.85842122516
35361,85127.39026466808
35362,61797.136595084805
35363,71090.39107991874
35364,6906.457309484793
35365,63548.119123333694
35366,166898.8878229454
35367,20007.914341486354
35368,14694.991455977113
35369,90729.54068348513
35370,38129.21869374585
35371,29376.729952598653
35372,17484.05504754074
35373,35457.503242588755
35374,85026.55558121423
35375,13741.144447171699
35376,46450.455032943166
35377,52657.62247826035
35378,15503.013529080778
35379,85583.1102680968
35380,18884.40746895927
35381,53686.39740694865
35382,32552.32690435389
35383,7312.569956788903
35384,88813.78630850627
35385,132226.4351013334
35386,28836.169815553905
35387,94580.5657076214
35388,68062.32952563795
35389,5483.889174122377
35390,101618.28523464673
35391,94229.77805356377
35392,99107.09422479034
35393,36359.19086672868
35394,88804.39071915431
35395,81401.15410461201
35396,13015.838970126208
35397,10888.18422655059
35398,82559.58037210183
35399,5772.678088582132
35400,108946.71857548245
35401,100062.36111579453
35402,61742.337195523454
35403,134614.39925522316
35404,73616.03538236584
35405,63147.91198996565
35406,9659.012352376305
35407,80795.23111264924
35408,30808.087450748066
35409,38455.87690605703
35410,36212.25473394798
35411,103013.53049841076
35412,34874.617063827776
35413,19600.067559991145
35414,15014.511345320168
35415,10192.619247115601
35416,113269.69310402288
35417,56941.877910390394
35418,13056.363154665536
35419,101390.4361113048
35420,67177.92416232791
35421,33714.835948519714
35422,9151.820973029277
35423,33941.695692009824
35424,75730.46267435388
35425,59545.987071933385
35426,11414.94744239831
35427,83099.57325304407
35428,101492.676364568
35429,24623.15188812116
35430,19566.55867413846
35431,109411.45757548534
35432,53437.3434105384
35433,82118.31294307964
35434,78979.0445747866
35435,19989.276283464136
35436,102704.09351540667
35437,20535.465501416074
35438,118093.6451000838
35439,87742.69367466136
35440,168011.98177713272
35441,70661.55784453795
35442,101085.7703718105
35443,33284.95459052923
35444,49923.35282312172
35445,43244.97860193175
35446,21761.964902477182
35447,96674.5960518956
35448,14409.489293682429
35449,142294.42691034952
35450,67859.52326282802
35451,85737.51158130376
35452,86583.97432568416
35453,145235.6990552775
35454,81471.33155296388
35455,3948.3038813080707
35456,61599.68759698517
35457,12642.37221539257
35458,116798.68943229996
35459,67503.93038911796
35460,173614.0643892221
35461,29552.117621939105
35462,55388.1795635385
35463,79205.64880069332
35464,88791.42530073642
35465,63688.16232707286
35466,61249.44108412174
35467,24841.55043204139
35468,94805.29165749303
35469,106941.89324274953
35470,32721.39686624945
35471,11141.269031217189
35472,85980.51450337195
35473,67992.31301564502
35474,29371.3925868661
35475,64954.44136488764
35476,136725.92710752445
35477,57235.11215816731
35478,24982.61905728382
35479,117369.02623237693
35480,72021.92741501123
35481,77676.23997845616
35482,81399.4446351067
35483,87925.80329357913
35484,54346.04095069483
35485,26099.219433588554
35486,7999.105546767647
35487,24564.348923882895
35488,41061.9816120272
35489,9699.407055615937
35490,26628.46598087356
35491,62902.7098288644
35492,62648.97084068131
35493,111290.97408471975
35494,72016.03982837146
35495,34354.224348505624
35496,45999.06113763836
35497,121509.27443907702
35498,44543.789326690894
35499,142653.8167248466
35500,110984.85522935931
35501,110746.50440332042
35502,91439.33456053496
35503,47983.81533518343
35504,45564.39072999441
35505,15909.03498769775
35506,70111.57885371274
35507,36667.77461111881
35508,125150.59115661457
35509,28091.983888990384
35510,123957.52586855866
35511,81628.87011885749
35512,5402.135897106761
35513,161489.29196613305
35514,75542.54954451206
35515,8885.336239164291
35516,29770.249427983155
35517,36089.23255005447
35518,69284.14299406896
35519,57318.74623976203
35520,6471.47083536898
35521,51157.7429154638
35522,66206.4499463643
35523,32324.336557197465
35524,121552.52329292666
35525,120774.41943643166
35526,49485.2079726891
35527,15839.553151888824
35528,70405.9297778182
35529,65847.70213793767
35530,109924.61659944041
35531,14869.19426503582
35532,156270.4872803594
35533,32245.60077018811
35534,110143.30271425465
35535,40348.73792813548
35536,122277.58951297309
35537,22199.040204051646
35538,63546.85086330418
35539,25628.091301310105
35540,31934.914891631786
35541,112426.13113242993
35542,23974.89919225832
35543,111708.78224257822
35544,45289.08549689158
35545,32022.424557332648
35546,50902.18989189669
35547,66936.1959438037
35548,57510.45647211994
35549,66504.52973370852
35550,101525.5378161221
35551,106636.9556123967
35552,49732.9350356634
35553,101773.65040531817
35554,90344.2717885273
35555,2207.6743144374204
35556,53353.94777478066
35557,10736.604425761147
35558,32060.42949100544
35559,51978.979511110425
35560,32449.207306603243
35561,41113.43324199572
35562,36021.75087478667
35563,88706.27300345594
35564,30626.293299316374
35565,72243.1641863978
35566,89981.9812531755
35567,60672.814593782896
35568,36696.810851385046
35569,85463.4677234635
35570,47189.93767659149
35571,61452.089717113544
35572,92119.11891873807
35573,48831.34141099819
35574,61229.22180833342
35575,13159.980432773593
35576,38053.06994788663
35577,30887.433022502995
35578,22200.286781090523
35579,46280.14108267784
35580,33962.64613005467
35581,54507.09429910228
35582,59581.10358558993
35583,114907.93920088637
35584,17369.154156677454
35585,58412.418582997336
35586,14386.198615855217
35587,2774.5499210149687
35588,12168.275771986417
35589,17552.74782724014
35590,23293.289886377806
35591,50941.6945527961
35592,145870.66452822372
35593,81220.46402431486
35594,28266.372299136172
35595,7804.687584370674
35596,57446.00135397178
35597,38386.947388174165
35598,13820.86562988695
35599,88864.6151532458
35600,62355.73119456937
35601,118815.45882656382
35602,1834.547302198733
35603,129611.44091187936
35604,51762.12151177081
35605,4216.307408876034
35606,19137.653755847467
35607,105416.57965246154
35608,4325.5868189040275
35609,45127.621983272475
35610,99776.5989234616
35611,18119.949902762513
35612,148556.70072168572
35613,53226.94619138134
35614,16688.285329360962
35615,35136.60334877961
35616,30914.968746596154
35617,27305.59832565998
35618,147570.73547818852
35619,25676.82620214564
35620,78241.42475782182
35621,10212.586034193755
35622,69814.32775453874
35623,93478.00307026181
35624,39385.58581141195
35625,86933.30397862782
35626,28006.008908956373
35627,87493.10084248164
35628,30728.296846307734
35629,11959.085724374352
35630,83000.8931759911
35631,94767.07231252907
35632,64941.22353822401
35633,78927.53608374932
35634,17727.03966623447
35635,45434.48329582969
35636,20700.973346425086
35637,10924.49084529201
35638,54366.561596641994
35639,34971.832706791065
35640,43811.497557406175
35641,66586.0079099821
35642,163179.07078658324
35643,17522.239347938346
35644,108127.47309277604
35645,88379.68998856294
35646,35544.63074064128
35647,44594.09600520343
35648,17180.861023316054
35649,81400.78881677124
35650,71110.5712028321
35651,22786.52398580915
35652,12356.103108607324
35653,55239.864363467714
35654,64757.77241600304
35655,6098.2590093748995
35656,73437.56616873697
35657,35949.00929939271
35658,111328.25254727699
35659,126973.80558371327
35660,107343.7717803227
35661,47520.50140814194
35662,99028.11094656342
35663,31051.37486079107
35664,90847.50256946916
35665,4696.045353825632
35666,53451.7681743544
35667,72965.08447384779
35668,15682.28786070764
35669,69811.37020057016
35670,83841.3684170842
35671,77596.15360815835
35672,7471.079265362068
35673,71578.89921100569
35674,86061.71758513675
35675,7153.212512247055
35676,90384.3327345216
35677,7837.057992391395
35678,143486.86268387636
35679,83249.70644799923
35680,30736.77162786313
35681,143827.86306088525
35682,105507.9727395293
35683,28353.005120115802
35684,79960.48918568263
35685,86600.41527045344
35686,68893.58067681818
35687,22575.534896021363
35688,75426.75725882237
35689,17854.533149166593
35690,70916.2834399849
35691,67196.82758171922
35692,64032.86631219257
35693,12158.525036145118
35694,52639.64855815969
35695,17893.689377170133
35696,115514.18080906651
35697,65353.87822087643
35698,42821.994049706445
35699,12634.83735589535
35700,55370.99544717306
35701,29930.229717898277
35702,47638.31625407479
35703,13267.783005318623
35704,48664.60512302575
35705,130402.22294792415
35706,98266.83021475706
35707,38812.236727109885
35708,11370.674780448539
